seq,inv,post,id,prov,doc,header,abbrev,due,w/e,fund,account,cc1,cc2,cc3,debit,credit
2,254058,08/07/2013,2785,COMPREHENSIVE CARE MANAGEMENT,08/07/2013,To Record 08/07/2013 Billing,08/13CCM,08/07/2013,To Rec for W/E  Billing,300,5026,300,"","","",84.6
1,254059,08/07/2013,2003531,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",1919.63,""
2,254059,08/07/2013,2003531,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",1919.63
1,254060,08/07/2013,2003531,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",744.0,""
2,254060,08/07/2013,2003531,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",744.0
1,254061,08/07/2013,2415,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",124.0,""
2,254061,08/07/2013,2415,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",124.0
1,254062,08/07/2013,2415,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",62.0,""
2,254062,08/07/2013,2415,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",62.0
1,254063,08/07/2013,2481,HHH LONG TERM HOME HLTH CARE,08/07/2013,To Record 08/07/2013 Billing,08/13HHH,08/07/2013,To Rec for W/E  Billing,300,1223,"","","",405.0,""
2,254063,08/07/2013,2481,HHH LONG TERM HOME HLTH CARE,08/07/2013,To Record 08/07/2013 Billing,08/13HHH,08/07/2013,To Rec for W/E  Billing,300,5023,300,"","","",405.0
1,254064,08/07/2013,2481,HHH LONG TERM HOME HLTH CARE,08/07/2013,To Record 08/07/2013 Billing,08/13HHH,08/07/2013,To Rec for W/E  Billing,300,1223,"","","",120.0,""
2,254064,08/07/2013,2481,HHH LONG TERM HOME HLTH CARE,08/07/2013,To Record 08/07/2013 Billing,08/13HHH,08/07/2013,To Rec for W/E  Billing,300,5023,300,"","","",120.0
1,254065,08/07/2013,2800,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",186.0,""
2,254065,08/07/2013,2800,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",186.0
1,254066,08/07/2013,2800,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",390.0,""
2,254066,08/07/2013,2800,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",390.0
1,254067,08/07/2013,2800,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",789.0,""
2,254067,08/07/2013,2800,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",789.0
1,254068,08/07/2013,2800,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",195.0,""
2,254068,08/07/2013,2800,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",195.0
1,254069,08/07/2013,2831,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",170.0,""
2,254069,08/07/2013,2831,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",170.0
1,254070,08/07/2013,2926,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",120.13,""
2,254070,08/07/2013,2926,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",120.13
1,254071,08/07/2013,2926,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",58.13,""
2,254071,08/07/2013,2926,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",58.13
1,254072,08/07/2013,2500,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",635.0,""
2,254072,08/07/2013,2500,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",635.0
1,254073,08/07/2013,2002215,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",198.0,""
2,254073,08/07/2013,2002215,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",198.0
1,254074,08/07/2013,2002215,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",124.0,""
2,254074,08/07/2013,2002215,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",124.0
1,254075,08/07/2013,2000867,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",124.0,""
2,254075,08/07/2013,2000867,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",124.0
1,254076,08/07/2013,2000867,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",124.0,""
2,254076,08/07/2013,2000867,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",124.0
1,254077,08/07/2013,997786,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",202.5,""
2,254077,08/07/2013,997786,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",202.5
1,254078,08/07/2013,997786,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",135.0,""
2,254078,08/07/2013,997786,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",135.0
1,254079,08/07/2013,2217,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",136.0,""
2,254079,08/07/2013,2217,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",136.0
1,254080,08/07/2013,2217,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",62.0,""
2,254080,08/07/2013,2217,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",62.0
1,254081,08/07/2013,2323,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",93.0,""
2,254081,08/07/2013,2323,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",93.0
1,254082,08/07/2013,2323,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",46.5,""
2,254082,08/07/2013,2323,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",46.5
1,254083,08/07/2013,2346,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",102.0,""
2,254083,08/07/2013,2346,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",102.0
1,254084,08/07/2013,2354,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",254.0,""
2,254084,08/07/2013,2354,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",254.0
1,254085,08/07/2013,2354,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",124.0,""
2,254085,08/07/2013,2354,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",124.0
1,254086,08/07/2013,997749,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",243.0,""
2,254086,08/07/2013,997749,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",243.0
1,254087,08/07/2013,997749,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",162.0,""
2,254087,08/07/2013,997749,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",162.0
1,254088,08/07/2013,2428,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",1410.5,""
2,254088,08/07/2013,2428,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",1410.5
1,254089,08/07/2013,2428,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",589.0,""
2,254089,08/07/2013,2428,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",589.0
1,254090,08/07/2013,2779,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",124.0,""
2,254090,08/07/2013,2779,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",124.0
1,254091,08/07/2013,2002664,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",966.0,""
2,254091,08/07/2013,2002664,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",966.0
1,254092,08/07/2013,2002664,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",372.0,""
2,254092,08/07/2013,2002664,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",372.0
1,254093,08/07/2013,2856,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",367.0,""
2,254093,08/07/2013,2856,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",367.0
1,254094,08/07/2013,2856,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",186.0,""
2,254094,08/07/2013,2856,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",186.0
1,254095,08/07/2013,2891,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",46.5,""
2,254095,08/07/2013,2891,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",46.5
1,254096,08/07/2013,2891,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",46.5,""
2,254096,08/07/2013,2891,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",46.5
1,254097,08/07/2013,2927,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",68.0,""
2,254097,08/07/2013,2927,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",68.0
1,254098,08/07/2013,2959,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",23.25,""
2,254098,08/07/2013,2959,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",23.25
1,254099,08/07/2013,2959,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",46.5,""
2,254099,08/07/2013,2959,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",46.5
1,254100,08/07/2013,2959,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",46.5,""
2,254100,08/07/2013,2959,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",46.5
1,254101,08/07/2013,2958,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",54.25,""
2,254101,08/07/2013,2958,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",54.25
1,254102,08/07/2013,2958,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",209.25,""
2,254102,08/07/2013,2958,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",209.25
1,254103,08/07/2013,2963,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",279.0,""
2,254103,08/07/2013,2963,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",279.0
1,254104,08/07/2013,2963,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",186.0,""
2,254104,08/07/2013,2963,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",186.0
1,254105,08/07/2013,2969,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",186.0,""
2,254105,08/07/2013,2969,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",186.0
1,254106,08/07/2013,2969,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",186.0,""
2,254106,08/07/2013,2969,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",186.0
